Timestampe, Temperatura, Umiditate, Nivel UV, Toluen, Acetona, Amoniac, Alcool, Hidrogen, Dioxid de Carbon
1127,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1128,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1129,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1130,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1131,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1132,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1133,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1134,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1135,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1136,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1137,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1138,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1139,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1140,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1141,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1142,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1143,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1144,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1145,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1146,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1147,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1148,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1149,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1150,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1151,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1152,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1153,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1154,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1155,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1156,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1157,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1158,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1159,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1160,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1161,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1162,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1163,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1164,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1165,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1166,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1167,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1168,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1169,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1170,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1171,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1172,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1173,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1174,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1175,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1176,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1177,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1178,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1179,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1180,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1181,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1182,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1183,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1184,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1185,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1186,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1187,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1188,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1189,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1190,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1191,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1192,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1193,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1194,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1195,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1196,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1197,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1198,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1199,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1200,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1201,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1202,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1203,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1204,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1205,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1206,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1207,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1208,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1209,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1210,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1211,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1212,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1213,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1214,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1215,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1216,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1217,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1218,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1219,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1220,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1221,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1222,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1223,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1224,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1225,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1226,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1227,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1228,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1229,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1230,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1231,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1232,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1233,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1234,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1235,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1236,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1237,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1238,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1239,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1240,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1241,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1242,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1243,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1244,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1245,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1246,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1247,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1248,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1249,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1250,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1251,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1252,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1253,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1254,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1255,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1256,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1257,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1258,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1259,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1260,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1261,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1262,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1263,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1264,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1265,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1266,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1267,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1268,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1269,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1270,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1271,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1272,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1273,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1274,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1275,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1276,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1277,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1278,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1279,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1280,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1281,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1282,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1283,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1284,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1285,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1286,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1287,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1288,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1289,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1290,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1291,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1292,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1293,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1294,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1295,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1296,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1297,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1298,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1299,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1300,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1301,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1302,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1303,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1304,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1305,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1306,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1307,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1308,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1309,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1310,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1311,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1312,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1313,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1314,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1315,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1316,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1317,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1318,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1319,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1320,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1321,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1322,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1323,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1324,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1325,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1326,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1327,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1328,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1329,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1330,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1331,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1332,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1333,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1334,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1335,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1336,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1337,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1338,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1339,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1340,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1341,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1342,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1343,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1344,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1345,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1346,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1347,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1348,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1349,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1350,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1351,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1352,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1353,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1354,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1355,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1356,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1357,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1358,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1359,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1360,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1361,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1362,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1363,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1364,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1365,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1366,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1367,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1368,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1369,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1370,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1371,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1372,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1373,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1374,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1375,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1376,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1377,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1378,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1379,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1380,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1381,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1382,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1383,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1384,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1385,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1386,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1387,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1388,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1389,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1390,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1391,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1392,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1393,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1394,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1395,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1396,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1397,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1398,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1399,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1400,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1401,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1402,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1403,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1404,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1405,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1406,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1407,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1408,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1409,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1410,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1411,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1412,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1413,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1414,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1415,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1416,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1417,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1418,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1419,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1420,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1421,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1422,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1423,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1424,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1425,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1426,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1427,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1428,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1429,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1430,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1431,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1432,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1433,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1434,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1435,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1436,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1437,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1438,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1439,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1440,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1441,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1442,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1443,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1444,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1445,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1446,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1447,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1448,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1449,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1450,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1451,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1452,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1453,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1454,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1455,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1456,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1457,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1458,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1459,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1460,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1461,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1462,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1463,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1464,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1465,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1466,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1467,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1468,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1469,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1470,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1471,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1472,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1473,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1474,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1475,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1476,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1477,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1478,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1479,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1480,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1481,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1482,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1483,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1484,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1485,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1486,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1487,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1488,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1489,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1490,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1491,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1492,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1493,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1494,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1495,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1496,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1497,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1498,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1499,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1500,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1501,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1502,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1503,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1504,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1505,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1506,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1507,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1508,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1509,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1510,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1511,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1512,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1513,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1514,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1515,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1516,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1517,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1518,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1519,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1520,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1521,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1522,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1523,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
1524,30,50.1,2,92.72,109.01,74.34,471.6,54.15,558.63
